ID,Source,Severity,Start_Lat,Start_Lng,End_Lat,End_Lng,Street,City,County,State,Zipcode,Country,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-627386,Source2,3,36.026047,-78.954048,,,Cole Mill Rd,Durham,Durham,NC,27705-2901,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-628623,Source3,3,35.889641,-78.847107,,,I-40 W,Durham,Durham,NC,27703,US,2022-05-04 15:51:00,86.0,86.0,53.0,29.49,10.0,WSW,9.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-630490,Source2,2,36.077301,-78.910004,,,N Roxboro Rd,Durham,Durham,NC,27712-2227,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-630991,Source3,4,36.025703,-78.850952,,,I-85 N,Durham,Durham,NC,27704,US,2022-05-02 20:51:00,73.0,73.0,76.0,29.59,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-631467,Source2,3,35.907051,-78.896301,,,I-40 W,Durham,Durham,NC,27713,US,2022-05-02 14:51:00,83.0,83.0,54.0,29.6,10.0,SW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-633080,Source2,2,35.950932,-78.99897800000002,,,Durham Chapel Hill Blvd,Durham,Durham,NC,27707,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-636904,Source2,2,35.992329,-78.93293800000002,,,Cranford Rd,Durham,Durham,NC,27705-1008,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-637353,Source2,2,35.917564,-78.78915400000002,,,Glenwood Ave,Durham,Wake,NC,27703,US,2022-04-26 17:51:00,67.0,67.0,84.0,29.6,10.0,CALM,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-638004,Source2,2,36.000019,-78.90924100000002,,,W Main St,Durham,Durham,NC,27701-2024,US,2022-04-26 07:51:00,67.0,67.0,81.0,29.65,10.0,SW,13.0,0.0,Fair,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-638054,Source2,2,36.00124,-78.895401,,,US-501-BR,Durham,Durham,NC,27701,US,2022-04-26 07:51:00,67.0,67.0,81.0,29.65,10.0,SW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-639359,Source2,2,35.97961,-78.813057,,,Wake Forest Hwy,Durham,Durham,NC,27703,US,2022-04-25 07:51:00,64.0,64.0,84.0,29.74,10.0,SW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-641579,Source2,2,35.902531,-78.895538,,,NC Highway 55,Durham,Durham,NC,27713-4472,US,2022-04-22 07:51:00,57.0,57.0,87.0,29.99,10.0,W,3.0,0.0,Fair,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-641654,Source2,2,35.95192,-78.87033100000002,,,Ellis Rd,Durham,Durham,NC,27703-6029,US,2022-04-22 08:51:00,63.0,63.0,75.0,29.99,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-641804,Source2,2,36.00037000000001,-78.89048000000003,,,N Elizabeth St,Durham,Durham,NC,27701-2513,US,2022-04-21 08:51:00,55.0,55.0,69.0,30.06,10.0,SE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-642941,Source2,2,35.91251,-78.781921,,,Brier Creek Pkwy,Durham,Wake,NC,27703,US,2022-04-21 09:51:00,61.0,61.0,64.0,30.07,10.0,SW,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-646777,Source2,3,35.948402,-78.996597,,,I-40 W,Durham,Durham,NC,27707,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-647308,Source2,2,36.004765,-78.864182,,,US-70 E,Durham,Durham,NC,27703,US,2022-04-18 07:51:00,47.0,42.0,77.0,29.66,4.0,ENE,12.0,0.04,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-650511,Source2,2,35.917381,-78.79203000000003,,,T.W. Alexander Dr,Durham,Wake,NC,27703,US,2022-04-14 10:51:00,75.0,75.0,69.0,29.52,10.0,SW,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-651834,Source2,2,35.993561,-78.938751,,,Wannamaker Dr,Durham,Durham,NC,27708,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-656063,Source2,3,35.904144,-78.960083,,,I-40 W,Durham,Durham,NC,27713,US,2022-04-08 18:51:00,63.0,63.0,33.0,29.27,10.0,WSW,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-656246,Source2,3,36.044334,-78.817398,,,Interworth,Durham,Durham,NC,27704,US,2022-04-08 17:51:00,63.0,63.0,31.0,29.26,10.0,WSW,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-658192,Source2,3,36.020576,-78.905479,,,US-501 N,Durham,Durham,NC,27701,US,2022-04-07 13:51:00,78.0,78.0,62.0,29.12,10.0,SW,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-658975,Source2,2,35.997715,-78.912407,,,Durham Fwy S,Durham,Durham,NC,27701,US,2022-04-06 07:51:00,62.0,62.0,93.0,29.29,10.0,WSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-659050,Source2,3,36.014187,-78.886215,,,I-85 S,Durham,Durham,NC,27701,US,2022-04-06 19:51:00,78.0,78.0,48.0,29.29,10.0,SSE,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-659204,Source2,3,36.014187,-78.886215,,,I-85 S,Durham,Durham,NC,27701,US,2022-04-06 18:51:00,79.0,79.0,47.0,29.27,10.0,S,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-659333,Source2,2,35.90652100000001,-78.894264,,,I-40,Durham,Durham,NC,27713,US,2022-04-06 07:51:00,62.0,62.0,93.0,29.29,10.0,WSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-659393,Source2,2,35.999221999999996,-78.912941,,,NC-147,Durham,Durham,NC,27701,US,2022-04-06 07:51:00,62.0,62.0,93.0,29.29,10.0,WSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-659466,Source2,3,35.950932,-78.99897800000002,,,Durham Chapel Hill Blvd,Durham,Durham,NC,27707,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-660612,Source2,3,35.907051,-78.896301,,,I-40 W,Durham,Durham,NC,27713,US,2022-04-05 18:51:00,64.0,64.0,84.0,29.35,8.0,VAR,6.0,0.07,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-662020,Source2,2,35.97467,-78.935753,,,Durham Chapel Hill Blvd,Durham,Durham,NC,27707-2873,US,,,,,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-662937,Source2,2,35.907051,-78.896301,,,I-40 W,Durham,Durham,NC,27713,US,2022-04-04 07:51:00,41.0,41.0,73.0,29.68,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-663818,Source2,3,36.047321,-78.81308,,,I-85 S,Durham,Durham,NC,27704,US,2022-04-01 17:51:00,66.0,66.0,25.0,29.48,10.0,W,10.0,0.0,Fair,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-663820,Source2,3,35.908787,-78.935738,,,I-40 E,Durham,Durham,NC,27713,US,2022-04-01 17:51:00,66.0,66.0,25.0,29.48,10.0,W,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-663861,Source2,3,36.044334,-78.817398,,,Interworth,Durham,Durham,NC,27704,US,2022-04-01 18:51:00,65.0,65.0,27.0,29.51,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-663865,Source2,3,36.038467,-79.01007800000002,,,I-85 S,Durham,Orange,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-664120,Source2,3,35.908787,-78.935738,,,I-40 E,Durham,Durham,NC,27713,US,2022-04-01 15:51:00,68.0,68.0,24.0,29.44,10.0,WNW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-664930,Source2,2,35.957619,-78.84227800000002,,,S Miami Blvd,Durham,Durham,NC,27703-5621,US,2022-04-01 06:51:00,55.0,55.0,69.0,29.34,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-665137,Source2,2,35.976219,-78.875664,,,Durham Fwy S,Durham,Durham,NC,27703,US,2022-04-01 04:51:00,60.0,60.0,72.0,29.27,10.0,WSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-667481,Source2,2,35.931324,-78.843254,,,S Miami Blvd,Durham,Durham,NC,27703-5717,US,2022-03-23 07:51:00,60.0,60.0,75.0,29.6,10.0,SSE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-669235,Source2,3,36.044334,-78.817398,,,Interworth,Durham,Durham,NC,27704,US,2022-03-21 18:51:00,68.0,68.0,28.0,29.76,10.0,S,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-669429,Source2,2,35.912254,-78.8647,,,Durham Fwy N,Durham,Durham,NC,27709,US,2022-03-21 16:51:00,71.0,71.0,27.0,29.77,10.0,VAR,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-671707,Source2,2,35.91251,-78.781921,,,Brier Creek Pkwy,Durham,Wake,NC,27703,US,2022-03-18 19:51:00,71.0,71.0,51.0,29.53,10.0,SSE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-671725,Source2,2,35.93895,-78.818558,,,E US Highway 70,Durham,Durham,NC,27703,US,2022-03-18 15:51:00,74.0,74.0,46.0,29.59,10.0,SSW,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-671827,Source2,2,35.976219,-78.875664,,,Durham Fwy S,Durham,Durham,NC,27703,US,2022-03-18 18:51:00,72.0,72.0,49.0,29.59,10.0,SSW,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-675909,Source2,2,36.025799,-78.85185200000002,,,US-15,Durham,Durham,NC,27704,US,2022-03-16 06:51:00,50.0,50.0,71.0,29.75,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-678988,Source2,3,35.948009000000006,-78.996277,,,I-40,Durham,Durham,NC,27707,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-679987,Source2,3,36.038467,-79.01007800000002,,,I-85 S,Durham,Orange,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-686201,Source2,2,36.048409,-79.027771,,,US Highway 70 W,Durham,Orange,NC,27705-9011,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-687845,Source2,2,35.932339,-78.80931899999999,,,Page Road Ext,Durham,Durham,NC,27703,US,2022-03-05 19:51:00,62.0,62.0,80.0,29.91,10.0,SSE,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-688192,Source2,2,35.912254,-78.8647,,,Durham Fwy N,Durham,Durham,NC,27709,US,2022-03-04 17:51:00,57.0,57.0,36.0,29.97,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-688490,Source2,3,35.904144,-78.960083,,,I-40 W,Durham,Durham,NC,27713,US,2022-03-04 17:51:00,57.0,57.0,36.0,29.97,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-688968,Source2,2,35.917564,-78.78915400000002,,,Glenwood Ave,Durham,Wake,NC,27703,US,2022-03-04 09:51:00,46.0,42.0,39.0,30.1,10.0,ENE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-689186,Source2,3,35.907051,-78.896301,,,I-40 W,Durham,Durham,NC,27713,US,2022-03-04 09:51:00,46.0,42.0,39.0,30.1,10.0,ENE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-689629,Source2,2,36.014477,-78.86865999999998,,,I-85 N,Durham,Durham,NC,27704,US,2022-03-03 22:51:00,56.0,56.0,55.0,29.8,10.0,E,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-689661,Source2,2,35.998959,-78.958244,,,US-15 S,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-689662,Source2,2,36.082218,-78.911034,,,Oak Hill Dr,Durham,Durham,NC,27712,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-691053,Source2,2,35.98243,-78.890198,,,S Alston Ave,Durham,Durham,NC,27701,US,2022-03-02 17:51:00,69.0,69.0,29.0,29.58,10.0,WSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-691447,Source2,2,36.016869,-78.951698,,,Durham Fwy S,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-691729,Source2,3,35.907051,-78.896301,,,I-40 W,Durham,Durham,NC,27713,US,2022-03-02 08:51:00,53.0,53.0,61.0,29.66,10.0,SW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-692707,Source2,2,35.91820900000001,-78.78585799999998,,,T.W. Alexander Dr,Durham,Wake,NC,27703,US,2022-03-01 16:51:00,66.0,66.0,28.0,29.62,10.0,SSW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-693808,Source2,2,35.932339,-78.80931899999999,,,Page Road Ext,Durham,Durham,NC,27703,US,2022-02-28 18:51:00,50.0,50.0,48.0,29.75,10.0,ESE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-693999,Source2,3,35.882881,-78.840797,,,I-40 E,Durham,Durham,NC,27703,US,2022-02-28 14:51:00,59.0,59.0,32.0,29.76,10.0,E,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-697832,Source2,2,35.976219,-78.875664,,,Durham Fwy S,Durham,Durham,NC,27703,US,2022-02-24 15:42:00,45.0,40.0,90.0,29.86,7.0,NE,9.0,0.04,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-699125,Source2,2,36.020576,-78.905479,,,US-501 N,Durham,Durham,NC,27701,US,2022-02-23 08:51:00,60.0,60.0,96.0,29.82,6.0,NNE,3.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-699818,Source2,2,35.98243,-78.890198,,,S Alston Ave,Durham,Durham,NC,27701,US,2022-02-23 17:51:00,67.0,67.0,79.0,29.69,10.0,SSW,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-699908,Source2,2,35.939331,-78.859505,,,Durham Fwy S,Durham,Durham,NC,27709,US,2022-02-23 08:23:00,61.0,61.0,93.0,29.82,4.0,N,5.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-699934,Source2,3,35.882881,-78.840797,,,I-40 E,Durham,Durham,NC,27703,US,2022-02-23 15:51:00,70.0,70.0,76.0,29.7,10.0,WSW,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-703690,Source2,2,35.981937,-78.95787,,,US-15,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-709283,Source2,2,35.889641,-78.847107,,,I-40 W,Durham,Durham,NC,27703,US,2022-02-15 16:51:00,51.0,51.0,32.0,30.14,10.0,SSW,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-710685,Source2,2,35.91251,-78.781921,,,Brier Creek Pkwy,Durham,Wake,NC,27703,US,2022-02-14 18:51:00,43.0,43.0,38.0,29.86,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-711643,Source2,2,35.98243,-78.890198,,,S Alston Ave,Durham,Durham,NC,27701,US,2022-02-14 08:51:00,31.0,31.0,92.0,29.81,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-712096,Source2,3,35.908787,-78.935738,,,I-40 E,Durham,Durham,NC,27713,US,2022-02-13 15:51:00,42.0,37.0,79.0,29.57,10.0,N,9.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-715009,Source2,3,35.998959,-78.958244,,,US-15 S,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-715230,Source2,3,35.908482,-78.977753,,,I-40,Durham,Durham,NC,27707,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-715347,Source2,2,35.979442999999996,-78.883209,,,NC-147,Durham,Durham,NC,27703,US,2022-02-10 08:51:00,43.0,40.0,74.0,29.63,10.0,SW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-719196,Source2,2,35.92478900000001,-78.864693,,,Moore Dr,Durham,Durham,NC,27709,US,2022-02-07 15:51:00,36.0,30.0,97.0,29.64,7.0,N,8.0,0.0,Light Rain,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-721343,Source3,3,36.038467,-79.01007800000002,,,I-85 S,Durham,Orange,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-723111,Source2,3,35.88755,-78.84491,,,I-40,Durham,Durham,NC,27703,US,2022-02-03 17:51:00,67.0,67.0,68.0,29.66,10.0,S,20.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-725184,Source2,3,35.89364600000001,-78.85586500000002,,,I-40,Durham,Durham,NC,27709,US,2022-02-02 03:51:00,28.0,28.0,92.0,29.97,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-727934,Source3,2,35.924118,-78.860229,,,T.W. Alexander Dr,Durham,Durham,NC,27709,US,2022-01-31 21:51:00,34.0,34.0,64.0,29.86,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-728609,Source2,3,36.019089,-78.859131,,,I-85,Durham,Durham,NC,27704,US,2022-01-31 10:51:00,42.0,37.0,35.0,29.78,10.0,ENE,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-735933,Source2,3,35.891022,-78.849274,,,I-40,Durham,Durham,NC,27709,US,2022-01-25 07:51:00,37.0,37.0,79.0,29.54,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-736598,Source2,2,35.917564,-78.78915400000002,,,Glenwood Ave,Durham,Wake,NC,27703,US,2022-01-24 16:51:00,50.0,50.0,43.0,29.46,10.0,SW,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-737826,Source2,2,35.91251,-78.781921,,,Brier Creek Pkwy,Durham,Wake,NC,27703,US,2022-01-23 20:51:00,36.0,36.0,64.0,29.41,10.0,S,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-738390,Source2,3,35.892281,-78.851364,,,I-40,Durham,Durham,NC,27709,US,2022-01-22 13:51:00,32.0,32.0,54.0,29.86,10.0,VAR,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-738712,Source2,2,35.917564,-78.78915400000002,,,Glenwood Ave,Durham,Wake,NC,27703,US,2022-01-21 07:51:00,28.0,17.0,66.0,29.94,10.0,NNE,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-740497,Source3,2,35.917564,-78.78915400000002,,,Glenwood Ave,Durham,Wake,NC,27703,US,2022-01-20 17:51:00,39.0,31.0,96.0,29.74,4.0,NNE,13.0,0.06,Light Rain,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-743466,Source2,3,36.014477,-78.86865999999998,,,I-85 N,Durham,Durham,NC,27704,US,2022-01-18 16:51:00,45.0,45.0,37.0,29.74,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-744423,Source2,3,36.043766,-78.818947,,,US-15,Durham,Durham,NC,27704,US,2022-01-17 16:51:00,38.0,30.0,44.0,29.26,10.0,WNW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-747008,Source2,2,35.917564,-78.78915400000002,,,Glenwood Ave,Durham,Wake,NC,27703,US,2022-01-14 16:51:00,50.0,50.0,46.0,29.48,10.0,VAR,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-748271,Source2,2,35.91251,-78.781921,,,Brier Creek Pkwy,Durham,Wake,NC,27703,US,2022-01-13 16:51:00,50.0,50.0,41.0,29.39,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-749493,Source2,2,35.91251,-78.781921,,,Brier Creek Pkwy,Durham,Wake,NC,27703,US,2022-01-12 17:51:00,46.0,42.0,34.0,29.75,10.0,SSW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-751295,Source2,2,35.977379,-78.87706,,,NC-147,Durham,Durham,NC,27703,US,2022-01-11 09:51:00,32.0,26.0,37.0,30.12,10.0,VAR,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
